Clave de entidad federativa ,Descripción de entidad federativa ,Código Postal ,Clave de delegación/municipio ,Descripción de delegación/municipio ,Clave localidad ,Descripción de localidad ,Clave colonia ,Descripción de colonia 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7390,El Tascatal 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7393,Güerachi de Abajo 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7397,La Corbata 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7398,La Cueva Pinta 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,270,La Despedida 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7405,La Parra 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7412,Los Cojos 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7418,Los Robles 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7421,Macario 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7424,Pino Boludo 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7428,Ranchería 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7430,Rancho de Arriba 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7431,Rancho el Gringo 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,271,San Agustín de Piñones 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7433,San Bernabé 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7434,San Juan de Mendoza 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7435,San Juan del Duro 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7438,Santa Rosa 
8,Chihuahua ,31644,54,Riva Palacio ,29,Ranchería ,7439,Sierra Alta 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,4172,Campo Cincuenta 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,4139,Campo Cuarenta y Cuatro 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,4164,Campo Cuarenta y Tres 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,266,Campo Treinta y Cinco (El Saucito) 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,7369,Campo Treinta y Dos 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,5694,Campo Treinta y Ocho 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,5710,Campo Treinta y Ocho y Medio 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,7367,Campo 30 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,7371,Campo 31 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,7370,Campo 33 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,7368,Campo 35 1/2 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,4165,Campo 36 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,7356,Campo 46 
8,Chihuahua ,31645,54,Riva Palacio ,9,Colonia ,265,Campo 61 
8,Chihuahua ,31645,54,Riva Palacio ,15,Ejido ,7386,El Oso 
8,Chihuahua ,31645,54,Riva Palacio ,15,Ejido ,267,El Peñol 
8,Chihuahua ,31645,54,Riva Palacio ,15,Ejido ,268,Sainapuchi (La Garita) 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7374,Ciénega Grande 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7375,Coscomate Nuevo 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7378,El Alamillo 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7381,El Carmen (Pinos Prietos) 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7383,El Coscomate 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7385,El Oso 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7392,El Zorrillo 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7404,La Paloma 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7407,Las Gualdias 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7409,Las Tunas 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7410,Las Vigas 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7413,Los Hidalgos 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7394,Los Minks 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7419,Los Tanques 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7425,Pino Cuate 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7426,Pinos Prietos 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7427,Ramón Madrid 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7436,San Vicente (Pinos Prietos) 
8,Chihuahua ,31645,54,Riva Palacio ,29,Ranchería ,7437,Santa Elena 
8,Chihuahua ,31645,54,Riva Palacio ,48,Rancho ,2,La Cieneguita 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,262,Campo Cincuenta y Cinco (La Cordovana) 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,263,Campo Cincuenta y Nueve 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,7353,Campo Cincuenta y Nueve y Medio 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,261,Campo Cuarenta (Carrizalillo) 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,7354,Campo Cuarenta y Cinco (Colonia Merced) 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,7355,Campo Cuarenta y Dos B 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,4203,Campo Cuarenta y Ocho 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,7357,Campo Cuarenta y Uno 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,5719,Campo Noventa 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,5718,Campo Noventa y Dos 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,4138,Campo Noventa y Uno 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,7359,Campo Ochenta y Nueve 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,252,Campo Ochenta y Siete 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,7361,Campo Ochenta y Siete y Medio 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,264,Campo Sesenta 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,257,Campo Sesenta y Cinco 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,7362,Campo Sesenta y Cinco y Medio 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,255,Campo Sesenta y Cuatro 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,4217,Campo Sesenta y Cuatro B 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,7363,Campo Sesenta y Dos y Medio 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,7364,Campo Sesenta y Nueve 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,260,Campo Sesenta y Ocho 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,258,Campo Sesenta y Seis 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,259,Campo Sesenta y Siete 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,5889,Campo Sesenta y Siete y Medio 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,249,Campo Setenta 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,7366,Campo Setenta y Medio 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,5685,Campo Setenta y Uno (Las Lajas) 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,7365,Campo 61 1/2 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,253,Campo 62 
8,Chihuahua ,31646,54,Riva Palacio ,9,Colonia ,248,Campo 63 
8,Chihuahua ,31646,54,Riva Palacio ,15,Ejido ,1,Campo Setenta y Tres 
8,Chihuahua ,31646,54,Riva Palacio ,29,Ranchería ,4231,Campo 42 A 
8,Chihuahua ,31646,54,Riva Palacio ,29,Ranchería ,7415,Los Pinos 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,5708,Campo Noventa y Nueve 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,5735,Campo Noventa y Tres 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,250,Campo Ochenta 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,7358,Campo Ochenta y Cinco 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,251,Campo Ochenta y Cuatro 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,4173,Campo Ochenta y Dos 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,7360,Campo Ochenta y Ocho 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,5709,Campo Ochenta y Seis 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,4167,Campo Ochenta y Tres 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,4215,Campo Ochenta y Uno 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,5670,Campo Setenta y Cuatro 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,4192,Campo Setenta y Dos 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,4204,Campo Setenta y Nueve 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,4166,Campo Setenta y Ocho 
8,Chihuahua ,31647,54,Riva Palacio ,9,Colonia ,5690,Campo 54 
8,Chihuahua ,31647,54,Riva Palacio ,29,Ranchería ,7399,La Escondida 
8,Chihuahua ,31647,54,Riva Palacio ,29,Ranchería ,7402,La Madera 
8,Chihuahua ,31647,54,Riva Palacio ,29,Ranchería ,5669,La Nueva Paz 
8,Chihuahua ,31647,54,Riva Palacio ,29,Ranchería ,7406,Las Cien 
8,Chihuahua ,31647,54,Riva Palacio ,29,Ranchería ,7440,Silos del Campo 
8,Chihuahua ,31650,4,Aquiles Serdán ,2,Barrio ,5761,El Ranchito 
8,Chihuahua ,31650,4,Aquiles Serdán ,9,Colonia ,274,Centro Santa Eulalia 
8,Chihuahua ,31650,4,Aquiles Serdán ,9,Colonia ,3996,Laderas de San Guillermo 
8,Chihuahua ,31650,4,Aquiles Serdán ,21,Fraccionamiento ,6,Aquiles Serdán 
8,Chihuahua ,31650,4,Aquiles Serdán ,21,Fraccionamiento ,4,Laderas de San Guillermo Etapa II 
8,Chihuahua ,31650,4,Aquiles Serdán ,21,Fraccionamiento ,2,Portales del Valle 
8,Chihuahua ,31650,4,Aquiles Serdán ,28,Pueblo ,275,San Guillermo (Santa Elena) 
8,Chihuahua ,31650,4,Aquiles Serdán ,34,Zona federal ,8,CERESO 
8,Chihuahua ,31651,4,Aquiles Serdán ,28,Pueblo ,276,Francisco Portillo 
8,Chihuahua ,31652,4,Aquiles Serdán ,28,Pueblo ,277,San Antonio el Grande 
8,Chihuahua ,31653,4,Aquiles Serdán ,21,Fraccionamiento ,7,Del Valle 
8,Chihuahua ,31653,4,Aquiles Serdán ,21,Fraccionamiento ,1,Punta Oriente 
8,Chihuahua ,31653,4,Aquiles Serdán ,21,Fraccionamiento ,5,Solar del Valle 
8,Chihuahua ,31653,4,Aquiles Serdán ,21,Fraccionamiento ,3,Vista San Guillermo 
8,Chihuahua ,31657,4,Aquiles Serdán ,28,Pueblo ,4160,Santo Domingo (Francisco Portillo) 
8,Chihuahua ,31660,6,Bachíniva ,9,Colonia ,278,Bachiniva Centro 
8,Chihuahua ,31663,6,Bachíniva ,2,Barrio ,279,San José 
8,Chihuahua ,31665,6,Bachíniva ,9,Colonia ,7336,Constitución 
8,Chihuahua ,31665,6,Bachíniva ,9,Colonia ,7337,1ro de Mayo 
8,Chihuahua ,31666,6,Bachíniva ,29,Ranchería ,282,El Rayo 
8,Chihuahua ,31667,6,Bachíniva ,15,Ejido ,283,General Manuel Ávila Camacho 
8,Chihuahua ,31667,6,Bachíniva ,29,Ranchería ,281,Agua Fría 
8,Chihuahua ,31670,6,Bachíniva ,10,Condominio ,286,El Porvenir 
8,Chihuahua ,31670,6,Bachíniva ,15,Ejido ,285,Abraham González 
8,Chihuahua ,31670,6,Bachíniva ,15,Ejido ,287,San Blas 
8,Chihuahua ,31671,6,Bachíniva ,15,Ejido ,288,Francisco Sarabia 
8,Chihuahua ,31672,6,Bachíniva ,15,Ejido ,289,Rancho de Márquez 
8,Chihuahua ,31672,6,Bachíniva ,48,Rancho ,1,El Consuelo 
8,Chihuahua ,31672,6,Bachíniva ,48,Rancho ,2,San Martín 
8,Chihuahua ,31673,6,Bachíniva ,15,Ejido ,290,San José y Anexas 
8,Chihuahua ,31673,6,Bachíniva ,29,Ranchería ,5,San Juan de los Ojos 
8,Chihuahua ,31674,6,Bachíniva ,15,Ejido ,291,Agua Blanca 
8,Chihuahua ,31674,6,Bachíniva ,15,Ejido ,292,La Casita 
8,Chihuahua ,31675,6,Bachíniva ,15,Ejido ,293,Francisco I. Madero 
8,Chihuahua ,31675,6,Bachíniva ,29,Ranchería ,280,Las Varas 
8,Chihuahua ,31676,6,Bachíniva ,29,Ranchería ,3,La Ciénega 
8,Chihuahua ,31677,6,Bachíniva ,15,Ejido ,284,Rancho Colorado 
8,Chihuahua ,31677,6,Bachíniva ,48,Rancho ,4,De Robles (La Casita) 
8,Chihuahua ,31680,31,Guerrero ,9,Colonia ,297,El Consuelo 
8,Chihuahua ,31680,31,Guerrero ,9,Colonia ,1,Guadalupe 
8,Chihuahua ,31680,31,Guerrero ,9,Colonia ,2,La Chiripa 
8,Chihuahua ,31680,31,Guerrero ,9,Colonia ,299,San Rafael 
8,Chihuahua ,31680,31,Guerrero ,9,Colonia ,296,10 de Mayo 
8,Chihuahua ,31680,31,Guerrero ,28,Pueblo ,295,Vicente Guerrero Centro 
8,Chihuahua ,31680,31,Guerrero ,29,Ranchería ,15,Guadalupe (Guadalupe de Abajo) 
8,Chihuahua ,31681,31,Guerrero ,2,Barrio ,25,San Ignacio 
8,Chihuahua ,31681,31,Guerrero ,2,Barrio ,302,San José 
8,Chihuahua ,31681,31,Guerrero ,15,Ejido ,303,San Juan 
8,Chihuahua ,31681,31,Guerrero ,28,Pueblo ,300,Arisiachi (El Terrero) 
8,Chihuahua ,31681,31,Guerrero ,29,Ranchería ,294,Carichí 
8,Chihuahua ,31681,31,Guerrero ,29,Ranchería ,5730,El Pajarito 
8,Chihuahua ,31681,31,Guerrero ,29,Ranchería ,301,San Ignacio 
8,Chihuahua ,31681,31,Guerrero ,29,Ranchería ,304,San Miguel de Ortíz 
8,Chihuahua ,31681,31,Guerrero ,29,Ranchería ,5,Santa Rosa de Arisiachi 
8,Chihuahua ,31683,31,Guerrero ,2,Barrio ,7,San José (Perros Bravos) 
8,Chihuahua ,31683,31,Guerrero ,28,Pueblo ,3,Santo Tomás 
8,Chihuahua ,31684,31,Guerrero ,15,Ejido ,308,Jesús Lugo 
8,Chihuahua ,31684,31,Guerrero ,28,Pueblo ,310,Pascual Orozco (San Isidro Pascual Orozco) 
8,Chihuahua ,31684,31,Guerrero ,29,Ranchería ,307,El Pinito 
8,Chihuahua ,31684,31,Guerrero ,29,Ranchería ,18,Lo de Gil (Oregil) 
8,Chihuahua ,31684,31,Guerrero ,29,Ranchería ,309,Loya 
8,Chihuahua ,31684,31,Guerrero ,29,Ranchería ,5787,Rancho Carpio 
8,Chihuahua ,31684,31,Guerrero ,29,Ranchería ,311,Rancho Colorado 
8,Chihuahua ,31684,31,Guerrero ,48,Rancho ,351,Calaveras 
8,Chihuahua ,31684,31,Guerrero ,48,Rancho ,9,Carpio 
8,Chihuahua ,31685,31,Guerrero ,15,Ejido ,312,El Jagüey 
8,Chihuahua ,31686,31,Guerrero ,29,Ranchería ,313,Calera 
8,Chihuahua ,31687,31,Guerrero ,15,Ejido ,316,Sáenz 
8,Chihuahua ,31687,31,Guerrero ,28,Pueblo ,314,Basúchil 
8,Chihuahua ,31687,31,Guerrero ,28,Pueblo ,315,Borjas 
8,Chihuahua ,31688,31,Guerrero ,29,Ranchería ,317,Abraham González 
8,Chihuahua ,31688,31,Guerrero ,29,Ranchería ,318,Guadalupe de Arriba 
8,Chihuahua ,31688,31,Guerrero ,29,Ranchería ,319,Miñaca 
8,Chihuahua ,31688,31,Guerrero ,29,Ranchería ,320,Pahuírachi 
8,Chihuahua ,31688,31,Guerrero ,29,Ranchería ,298,Rancho Guadalupe 
8,Chihuahua ,31689,31,Guerrero ,28,Pueblo ,305,San Juan de Santo Tomás 
8,Chihuahua ,31690,31,Guerrero ,2,Barrio ,323,Benito Juárez 
8,Chihuahua ,31690,31,Guerrero ,2,Barrio ,324,El Mirador 
8,Chihuahua ,31690,31,Guerrero ,2,Barrio ,333,Tenería 
8,Chihuahua ,31690,31,Guerrero ,9,Colonia ,3396,El Entronque 
8,Chihuahua ,31690,31,Guerrero ,9,Colonia ,325,El Ranchito 
8,Chihuahua ,31690,31,Guerrero ,9,Colonia ,326,Fernando Baeza 
8,Chihuahua ,31690,31,Guerrero ,9,Colonia ,327,Ferrocarrilera 
8,Chihuahua ,31690,31,Guerrero ,9,Colonia ,329,La Junta Centro 
8,Chihuahua ,31690,31,Guerrero ,9,Colonia ,330,Lomas del Sol 
8,Chihuahua ,31690,31,Guerrero ,9,Colonia ,648,Lomas del Sol 2 
8,Chihuahua ,31690,31,Guerrero ,31,Unidad habitacional ,328,INFONAVIT 
8,Chihuahua ,31691,31,Guerrero ,15,Ejido ,334,Chocachi 
8,Chihuahua ,31691,31,Guerrero ,28,Pueblo ,20,Tomochi 
8,Chihuahua ,31691,31,Guerrero ,29,Ranchería ,16,Cuevecillas (Ochocachi) 
8,Chihuahua ,31693,31,Guerrero ,15,Ejido ,322,Agua Caliente 
8,Chihuahua ,31693,31,Guerrero ,15,Ejido ,339,Boquilla y Anexas (Baje de Agua) 
8,Chihuahua ,31693,31,Guerrero ,28,Pueblo ,337,San José de Baquiachi 
8,Chihuahua ,31693,31,Guerrero ,29,Ranchería ,13,La Tena de Arriba 
8,Chihuahua ,31693,31,Guerrero ,48,Rancho ,335,Santa Rosa 
8,Chihuahua ,31694,31,Guerrero ,15,Ejido ,340,Ignacio Zaragoza 
8,Chihuahua ,31694,31,Guerrero ,15,Ejido ,342,Páramo de Morelos 
8,Chihuahua ,31694,31,Guerrero ,28,Pueblo ,343,Pedernales 
8,Chihuahua ,31694,31,Guerrero ,28,Pueblo ,347,Ranchos de Santiago 
8,Chihuahua ,31694,31,Guerrero ,29,Ranchería ,24,Juárez Guerrero (El Cajonero) 
8,Chihuahua ,31694,31,Guerrero ,29,Ranchería ,22,La Jarita 
8,Chihuahua ,31694,31,Guerrero ,29,Ranchería ,341,Nogal y Anexas (El Pino) 
8,Chihuahua ,31695,31,Guerrero ,15,Ejido ,355,Las Ranas de Temeychi 
8,Chihuahua ,31695,31,Guerrero ,15,Ejido ,346,Tehuerichi 
8,Chihuahua ,31695,31,Guerrero ,28,Pueblo ,4,Estación Terrero 
8,Chihuahua ,31695,31,Guerrero ,29,Ranchería ,28,Arroyo Ancho 
8,Chihuahua ,31695,31,Guerrero ,29,Ranchería ,345,San Miguel de Temeychi 
8,Chihuahua ,31695,31,Guerrero ,29,Ranchería ,6,Temechi (Temeychi) 
8,Chihuahua ,31696,31,Guerrero ,15,Ejido ,26,Constitución (La Tinaja) 
8,Chihuahua ,31696,31,Guerrero ,15,Ejido ,332,Tacuba 
8,Chihuahua ,31696,31,Guerrero ,28,Pueblo ,331,Pachera 
8,Chihuahua ,31696,31,Guerrero ,29,Ranchería ,5721,Las Ánimas 
8,Chihuahua ,31696,31,Guerrero ,29,Ranchería ,338,Tónachi 
8,Chihuahua ,31697,31,Guerrero ,28,Pueblo ,348,Temechic 
8,Chihuahua ,31697,31,Guerrero ,29,Ranchería ,17,Agua Caliente de Arisiachi 
8,Chihuahua ,31697,31,Guerrero ,29,Ranchería ,8,Cieneguita 
8,Chihuahua ,31697,31,Guerrero ,29,Ranchería ,14,La Nopalera 
8,Chihuahua ,31697,31,Guerrero ,29,Ranchería ,11,Río Verde 
8,Chihuahua ,31697,31,Guerrero ,29,Ranchería ,336,Tecomachi 
8,Chihuahua ,31697,31,Guerrero ,48,Rancho ,349,El Terrero 
8,Chihuahua ,31698,31,Guerrero ,15,Ejido ,352,Heredia y Anexas (Las Ranas de Heredia) 
8,Chihuahua ,31698,31,Guerrero ,29,Ranchería ,350,Ahuichique 
8,Chihuahua ,31698,31,Guerrero ,29,Ranchería ,10,Cueva del Toro (Natahuachi) 
8,Chihuahua ,31698,31,Guerrero ,29,Ranchería ,23,La Luciana 
8,Chihuahua ,31698,31,Guerrero ,29,Ranchería ,353,Natahuachi 
8,Chihuahua ,31698,31,Guerrero ,29,Ranchería ,12,San Pablo de la Sierra (Cochinitos) 
8,Chihuahua ,31699,31,Guerrero ,28,Pueblo ,354,Ataros 
8,Chihuahua ,31699,31,Guerrero ,28,Pueblo ,356,Pichachí 
8,Chihuahua ,31699,31,Guerrero ,29,Ranchería ,27,Cebollas 
8,Chihuahua ,31699,31,Guerrero ,29,Ranchería ,344,Cojahuachi 
8,Chihuahua ,31699,31,Guerrero ,29,Ranchería ,21,Rejoyochi 
8,Chihuahua ,31699,31,Guerrero ,48,Rancho ,19,Blanco 
8,Chihuahua ,31700,50,Nuevo Casas Grandes ,9,Colonia ,357,Nuevo Casas Grandes Centro 
8,Chihuahua ,31704,50,Nuevo Casas Grandes ,9,Colonia ,2870,Alamedas 
8,Chihuahua ,31704,50,Nuevo Casas Grandes ,9,Colonia ,3249,Arboledas 
8,Chihuahua ,31704,50,Nuevo Casas Grandes ,9,Colonia ,4000,Juan Pablo II 
8,Chihuahua ,31704,50,Nuevo Casas Grandes ,21,Fraccionamiento ,1,Praderas del Oriente 
8,Chihuahua ,31704,50,Nuevo Casas Grandes ,21,Fraccionamiento ,5688,San Pablo 
8,Chihuahua ,31710,50,Nuevo Casas Grandes ,9,Colonia ,361,Dublán 
8,Chihuahua ,31710,50,Nuevo Casas Grandes ,21,Fraccionamiento ,3799,Álamos 
8,Chihuahua ,31719,50,Nuevo Casas Grandes ,9,Colonia ,14,Lucio Cabañas 
8,Chihuahua ,31719,50,Nuevo Casas Grandes ,9,Colonia ,363,Nueva Dublan 
8,Chihuahua ,31720,50,Nuevo Casas Grandes ,9,Colonia ,2876,Los Arcos 
8,Chihuahua ,31720,50,Nuevo Casas Grandes ,21,Fraccionamiento ,3803,Nogalera 
8,Chihuahua ,31730,50,Nuevo Casas Grandes ,9,Colonia ,365,Haciendas San Isidro 
8,Chihuahua ,31730,50,Nuevo Casas Grandes ,9,Colonia ,4001,San Isidro 
8,Chihuahua ,31730,50,Nuevo Casas Grandes ,21,Fraccionamiento ,3800,La Victoria 
8,Chihuahua ,31730,50,Nuevo Casas Grandes ,21,Fraccionamiento ,3797,Vista del Sol 
8,Chihuahua ,31730,50,Nuevo Casas Grandes ,31,Unidad habitacional ,2875,INFONAVIT Cobra 
8,Chihuahua ,31735,50,Nuevo Casas Grandes ,9,Colonia ,367,Che Guevara 
8,Chihuahua ,31735,50,Nuevo Casas Grandes ,9,Colonia ,2871,1ro de Mayo 
8,Chihuahua ,31750,50,Nuevo Casas Grandes ,9,Colonia ,12,Fiesta Diamante 
8,Chihuahua ,31750,50,Nuevo Casas Grandes ,9,Colonia ,3796,Nueva 
8,Chihuahua ,31750,50,Nuevo Casas Grandes ,9,Colonia ,370,Obrera 
8,Chihuahua ,31750,50,Nuevo Casas Grandes ,21,Fraccionamiento ,369,Burócrata 
8,Chihuahua ,31755,50,Nuevo Casas Grandes ,9,Colonia ,9,División del Norte 
8,Chihuahua ,31755,50,Nuevo Casas Grandes ,9,Colonia ,364,INFONAVIT Paquimé C.T.M. 
8,Chihuahua ,31755,50,Nuevo Casas Grandes ,37,Zona industrial ,371,Parque Industrial Paquimé 
8,Chihuahua ,31758,50,Nuevo Casas Grandes ,9,Colonia ,1411,Luis Donaldo Colosio 
8,Chihuahua ,31758,50,Nuevo Casas Grandes ,9,Colonia ,373,Nuevo Triunfo 
8,Chihuahua ,31760,50,Nuevo Casas Grandes ,9,Colonia ,374,Industrial 
8,Chihuahua ,31770,50,Nuevo Casas Grandes ,9,Colonia ,3243,Benito Juárez 
8,Chihuahua ,31770,50,Nuevo Casas Grandes ,9,Colonia ,3248,Los Encinos 
8,Chihuahua ,31770,50,Nuevo Casas Grandes ,9,Colonia ,375,Villa Hermosa 
8,Chihuahua ,31777,50,Nuevo Casas Grandes ,9,Colonia ,3252,Ampliación Zapata 
8,Chihuahua ,31777,50,Nuevo Casas Grandes ,9,Colonia ,378,Héroes de la Reforma 
8,Chihuahua ,31777,50,Nuevo Casas Grandes ,21,Fraccionamiento ,2,La Rinconada 
8,Chihuahua ,31778,50,Nuevo Casas Grandes ,9,Colonia ,380,Acción Popular 
8,Chihuahua ,31778,50,Nuevo Casas Grandes ,9,Colonia ,2873,Francisco Villa 
8,Chihuahua ,31778,50,Nuevo Casas Grandes ,9,Colonia ,2872,Jardines de Nuevo Casas Grandes 
8,Chihuahua ,31778,50,Nuevo Casas Grandes ,9,Colonia ,2874,Tierra y Libertad 
8,Chihuahua ,31780,50,Nuevo Casas Grandes ,9,Colonia ,3250,Constitución Democrática 
8,Chihuahua ,31780,50,Nuevo Casas Grandes ,9,Colonia ,13,Miguel Ángel Escárcega 
8,Chihuahua ,31780,50,Nuevo Casas Grandes ,9,Colonia ,4004,Nadadores 
8,Chihuahua ,31780,50,Nuevo Casas Grandes ,9,Colonia ,384,PRI 
8,Chihuahua ,31780,50,Nuevo Casas Grandes ,21,Fraccionamiento ,3802,Aeropuerto 
8,Chihuahua ,31780,50,Nuevo Casas Grandes ,21,Fraccionamiento ,3798,Colinas del Sur 
8,Chihuahua ,31780,50,Nuevo Casas Grandes ,21,Fraccionamiento ,382,Lagunas 
8,Chihuahua ,31780,50,Nuevo Casas Grandes ,21,Fraccionamiento ,383,Magisterial 
8,Chihuahua ,31780,50,Nuevo Casas Grandes ,21,Fraccionamiento ,3801,Real del Bosque 
8,Chihuahua ,31780,50,Nuevo Casas Grandes ,21,Fraccionamiento ,10,Regidores 
8,Chihuahua ,31783,50,Nuevo Casas Grandes ,21,Fraccionamiento ,4003,Misiones 
8,Chihuahua ,31783,50,Nuevo Casas Grandes ,21,Fraccionamiento ,4002,Villas del Tecnológico 
8,Chihuahua ,31789,50,Nuevo Casas Grandes ,9,Colonia ,385,Juan José Salas 
8,Chihuahua ,31803,50,Nuevo Casas Grandes ,15,Ejido ,389,Hidalgo 
8,Chihuahua ,31803,50,Nuevo Casas Grandes ,29,Ranchería ,387,Campo Catorce (El Capulín) 
8,Chihuahua ,31803,50,Nuevo Casas Grandes ,29,Ranchería ,3,Campo Cinco (El Capulín) 
8,Chihuahua ,31803,50,Nuevo Casas Grandes ,29,Ranchería ,4,Campo Cuatro (El Capulín) 
8,Chihuahua ,31803,50,Nuevo Casas Grandes ,29,Ranchería ,8,Campo Diez (El Capulín) 
8,Chihuahua ,31803,50,Nuevo Casas Grandes ,29,Ranchería ,7,Campo Nueve (El Capulín) 
8,Chihuahua ,31803,50,Nuevo Casas Grandes ,29,Ranchería ,5,Campo Seis (El Capulín) 
